epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,521.971,1.4505,1.11082,1.25091,0.67511,0.49946,0.54078,0.31908,1.55543,1.62986,1.18325,0.000911216,0.000911216,0.000911216
185,525.051,1.44132,1.11473,1.26685,0.72056,0.4708,0.53849,0.33719,1.48448,1.56804,1.15121,0.000908387,0.000908387,0.000908387
186,527.998,1.46172,1.31504,1.2845,0.85014,0.40598,0.52945,0.30629,1.70841,1.88451,1.23052,0.000905557,0.000905557,0.000905557
187,530.888,1.48569,1.21305,1.26966,0.85014,0.40598,0.52945,0.30629,1.70841,1.88451,1.23052,0.000902728,0.000902728,0.000902728
188,533.972,1.36057,1.05103,1.14959,0.82877,0.39771,0.49979,0.3168,1.63046,1.90485,1.21023,0.000899898,0.000899898,0.000899898
189,536.742,1.42137,1.19401,1.30913,0.65501,0.45228,0.52527,0.3279,1.39469,1.64502,1.18297,0.000897069,0.000897069,0.000897069
190,539.328,1.51207,1.23983,1.26938,0.65501,0.45228,0.52527,0.3279,1.39469,1.64502,1.18297,0.00089424,0.00089424,0.00089424
191,541.823,1.40988,1.14844,1.23549,0.63301,0.50356,0.53783,0.33019,1.36833,1.497,1.16606,0.00089141,0.00089141,0.00089141
192,544.343,1.32167,1.1139,1.20345,0.71644,0.57541,0.57968,0.29834,1.49248,2.01886,1.22087,0.000888581,0.000888581,0.000888581
193,546.921,1.39621,1.12644,1.25517,0.71644,0.57541,0.57968,0.29834,1.49248,2.01886,1.22087,0.000885751,0.000885751,0.000885751
194,549.436,1.40849,1.0658,1.20887,0.74009,0.5057,0.51492,0.28489,1.49926,2.02587,1.22875,0.000882922,0.000882922,0.000882922
195,552.048,1.33562,1.10355,1.22457,0.72799,0.44969,0.4974,0.30104,1.48887,1.9295,1.20857,0.000880093,0.000880093,0.000880093
196,554.498,1.35667,1.05674,1.23718,0.72799,0.44969,0.4974,0.30104,1.48887,1.9295,1.20857,0.000877263,0.000877263,0.000877263
197,557.05,1.35286,1.21155,1.1621,0.91206,0.35043,0.4652,0.30092,1.5157,1.96638,1.19291,0.000874434,0.000874434,0.000874434
198,559.515,1.37165,1.05118,1.21733,0.64257,0.44302,0.47194,0.30346,1.53539,1.83708,1.17812,0.000871604,0.000871604,0.000871604
199,561.951,1.34505,1.10863,1.24249,0.64257,0.44302,0.47194,0.30346,1.53539,1.83708,1.17812,0.000868775,0.000868775,0.000868775
200,564.523,1.3006,1.02274,1.18358,0.66996,0.45662,0.49418,0.32136,1.49176,1.73227,1.16229,0.000865945,0.000865945,0.000865945
201,566.979,1.34824,1.04725,1.23134,0.81718,0.41362,0.50555,0.33579,1.49231,1.61122,1.13674,0.000863116,0.000863116,0.000863116
202,569.565,1.28579,1.10721,1.22307,0.81718,0.41362,0.50555,0.33579,1.49231,1.61122,1.13674,0.000860287,0.000860287,0.000860287
203,572.043,1.28059,1.02276,1.21575,0.83834,0.51546,0.55804,0.36046,1.41623,1.50022,1.12713,0.000857457,0.000857457,0.000857457
204,574.633,1.32876,1.11776,1.25801,0.74769,0.44516,0.51344,0.30697,1.77055,1.7828,1.21542,0.000854628,0.000854628,0.000854628
205,577.111,1.38183,1.16675,1.24378,0.74769,0.44516,0.51344,0.30697,1.77055,1.7828,1.21542,0.000851798,0.000851798,0.000851798
206,579.651,1.51783,1.19542,1.31025,0.70516,0.44516,0.5211,0.32922,1.72901,1.7102,1.19772,0.000848969,0.000848969,0.000848969
207,582.237,1.40476,1.08026,1.22813,0.86376,0.41463,0.50201,0.33462,1.73644,1.74939,1.21276,0.000846139,0.000846139,0.000846139
208,584.68,1.3142,1.07434,1.24138,0.86376,0.41463,0.50201,0.33462,1.73644,1.74939,1.21276,0.00084331,0.00084331,0.00084331
209,587.217,1.39315,1.08829,1.29834,0.74116,0.54772,0.5624,0.37115,1.62486,1.58063,1.22715,0.000840481,0.000840481,0.000840481
210,589.841,1.35126,1.08041,1.21342,0.75859,0.54403,0.57769,0.36847,1.65934,1.76399,1.32373,0.000837651,0.000837651,0.000837651
211,592.266,1.35797,1.07501,1.2313,0.75859,0.54403,0.57769,0.36847,1.65934,1.76399,1.32373,0.000834822,0.000834822,0.000834822
212,594.851,1.28975,1.06806,1.15641,0.70922,0.52441,0.582,0.35885,1.43241,1.49019,1.16621,0.000831992,0.000831992,0.000831992
213,597.332,1.21848,0.95754,1.19466,0.71768,0.46866,0.57452,0.34616,1.46694,1.38939,1.14194,0.000829163,0.000829163,0.000829163
214,599.9,1.38503,1.09693,1.25053,0.71768,0.46866,0.57452,0.34616,1.46694,1.38939,1.14194,0.000826334,0.000826334,0.000826334
215,602.384,1.36374,1.11162,1.29585,0.59564,0.49644,0.54691,0.33555,1.50181,1.37858,1.16313,0.000823504,0.000823504,0.000823504
216,604.948,1.35394,1.09559,1.22549,0.64523,0.49644,0.53948,0.351,1.4229,1.35637,1.13986,0.000820675,0.000820675,0.000820675
217,607.455,1.37773,1.01423,1.25173,0.64523,0.49644,0.53948,0.351,1.4229,1.35637,1.13986,0.000817845,0.000817845,0.000817845
218,609.988,1.26472,0.97978,1.13686,0.6493,0.4708,0.55024,0.3594,1.40156,1.22892,1.12732,0.000815016,0.000815016,0.000815016
219,612.602,1.28077,1.00371,1.15105,0.85556,0.4943,0.56553,0.33276,1.50263,1.37124,1.13783,0.000812186,0.000812186,0.000812186
220,615.111,1.22657,0.96671,1.18294,0.85556,0.4943,0.56553,0.33276,1.50263,1.37124,1.13783,0.000809357,0.000809357,0.000809357
221,617.714,1.28967,1.05975,1.21779,0.88088,0.51464,0.59968,0.33998,1.44803,1.32142,1.1328,0.000806528,0.000806528,0.000806528
222,620.282,1.28142,0.94367,1.12182,0.75917,0.49211,0.58052,0.32313,1.48746,1.38194,1.15301,0.000803698,0.000803698,0.000803698
223,622.74,1.27647,1.05821,1.209,0.75917,0.49211,0.58052,0.32313,1.48746,1.38194,1.15301,0.000800869,0.000800869,0.000800869
224,625.279,1.24738,0.93934,1.18337,0.7374,0.45411,0.52445,0.27642,1.91275,1.95446,1.29075,0.000798039,0.000798039,0.000798039
225,627.801,1.2437,0.85984,1.12876,0.86901,0.49212,0.58645,0.34716,1.46739,1.36005,1.14033,0.00079521,0.00079521,0.00079521
226,630.387,1.36885,1.07774,1.23171,0.86901,0.49212,0.58645,0.34716,1.46739,1.36005,1.14033,0.00079238,0.00079238,0.00079238
227,632.881,1.22758,0.97525,1.19094,0.82061,0.49644,0.61153,0.3796,1.42679,1.33522,1.12597,0.000789551,0.000789551,0.000789551
228,635.558,1.2867,1.03364,1.19044,0.66473,0.51124,0.59331,0.37676,1.45141,1.3907,1.13977,0.000786722,0.000786722,0.000786722
229,638.031,1.20735,0.94869,1.1043,0.66473,0.51124,0.59331,0.37676,1.45141,1.3907,1.13977,0.000783892,0.000783892,0.000783892
230,640.569,1.16204,0.85043,1.09448,0.86898,0.53607,0.64436,0.41542,1.32799,1.40952,1.09916,0.000781063,0.000781063,0.000781063
231,643.476,1.2557,1.07515,1.17445,0.78341,0.54633,0.65773,0.40237,1.46212,1.40885,1.14515,0.000778233,0.000778233,0.000778233
232,646.38,1.27991,0.99965,1.15826,0.78341,0.54633,0.65773,0.40237,1.46212,1.40885,1.14515,0.000775404,0.000775404,0.000775404
233,649.384,1.37796,0.98931,1.22722,0.79988,0.57079,0.63969,0.37512,1.59106,1.46724,1.17283,0.000772575,0.000772575,0.000772575
234,652.324,1.19545,0.92533,1.11514,0.7177,0.51675,0.58759,0.36153,1.48334,1.55795,1.15999,0.000769745,0.000769745,0.000769745
235,655.371,1.36326,1.00704,1.21389,0.7177,0.51675,0.58759,0.36153,1.48334,1.55795,1.15999,0.000766916,0.000766916,0.000766916
236,658.367,1.34924,1.10694,1.20428,0.7627,0.59951,0.6571,0.40649,1.40998,1.32967,1.14424,0.000764086,0.000764086,0.000764086
237,661.445,1.23767,0.99811,1.19431,0.70456,0.53542,0.6008,0.37176,1.63874,1.51454,1.24859,0.000761257,0.000761257,0.000761257
238,664.408,1.25613,0.87409,1.12868,0.70456,0.53542,0.6008,0.37176,1.63874,1.51454,1.24859,0.000758427,0.000758427,0.000758427
239,667.657,1.36689,1.04196,1.23016,0.75171,0.54651,0.60333,0.37178,1.52902,1.43703,1.15175,0.000755598,0.000755598,0.000755598
240,670.711,1.44087,1.05896,1.23425,0.83137,0.4543,0.53644,0.33512,1.46504,1.40221,1.10322,0.000752769,0.000752769,0.000752769
241,673.63,1.24109,0.99346,1.18581,0.83137,0.4543,0.53644,0.33512,1.46504,1.40221,1.10322,0.000749939,0.000749939,0.000749939
242,676.682,1.24248,0.91,1.16452,0.85687,0.38613,0.49621,0.31842,1.46144,1.45657,1.10348,0.00074711,0.00074711,0.00074711
243,679.624,1.27804,0.94584,1.20697,0.82326,0.54204,0.59905,0.35185,1.45876,1.41636,1.14586,0.00074428,0.00074428,0.00074428
244,682.605,1.34997,1.04959,1.28857,0.8961,0.48531,0.56678,0.35666,1.43679,1.53908,1.1738,0.000741451,0.000741451,0.000741451
245,685.648,1.20851,0.97676,1.17085,0.8961,0.48531,0.56678,0.35666,1.43679,1.53908,1.1738,0.000738622,0.000738622,0.000738622
246,688.635,1.27401,0.97953,1.15215,0.8292,0.46208,0.54488,0.32557,1.49935,1.62523,1.1822,0.000735792,0.000735792,0.000735792
247,691.725,1.19793,0.95971,1.12393,0.82561,0.4708,0.54627,0.32065,1.4695,1.46987,1.16942,0.000732963,0.000732963,0.000732963
248,694.677,1.21986,0.93448,1.13343,0.82561,0.4708,0.54627,0.32065,1.4695,1.46987,1.16942,0.000730133,0.000730133,0.000730133
249,697.645,1.36309,1.05267,1.20179,0.56399,0.41524,0.45552,0.29789,1.45049,1.45035,1.14022,0.000727304,0.000727304,0.000727304
250,700.987,1.25595,0.9273,1.11316,0.81836,0.49644,0.53487,0.31226,1.35239,1.54322,1.14744,0.000724474,0.000724474,0.000724474
251,703.958,1.3473,0.96034,1.21965,0.81836,0.49644,0.53487,0.31226,1.35239,1.54322,1.14744,0.000721645,0.000721645,0.000721645
252,707.028,1.25681,0.89027,1.16995,0.891,0.46866,0.55906,0.32246,1.63794,1.72482,1.27683,0.000718816,0.000718816,0.000718816
253,710.365,1.17619,0.89668,1.13262,0.87542,0.52547,0.54167,0.27886,1.81448,1.85365,1.42663,0.000715986,0.000715986,0.000715986
254,713.328,1.28558,0.99676,1.22396,0.87542,0.52547,0.54167,0.27886,1.81448,1.85365,1.42663,0.000713157,0.000713157,0.000713157
255,716.42,1.27802,1.00247,1.1611,0.87337,0.49644,0.60087,0.33517,1.37863,1.42587,1.11732,0.000710327,0.000710327,0.000710327
256,719.419,1.20027,0.8795,1.13716,0.95883,0.49644,0.62557,0.36728,1.31896,1.26194,1.07928,0.000707498,0.000707498,0.000707498
257,722.425,1.35961,0.94338,1.19544,0.95883,0.49644,0.62557,0.36728,1.31896,1.26194,1.07928,0.000704668,0.000704668,0.000704668
258,725.329,1.22499,0.91805,1.16626,0.97504,0.54986,0.66772,0.4005,1.25273,1.13681,1.05742,0.000701839,0.000701839,0.000701839
259,728.284,1.15244,0.84612,1.08033,0.87217,0.59101,0.67454,0.39757,1.25011,1.1747,1.05039,0.00069901,0.00069901,0.00069901
260,731.321,1.16674,0.86328,1.10862,0.87217,0.59101,0.67454,0.39757,1.25011,1.1747,1.05039,0.00069618,0.00069618,0.00069618
261,734.26,1.32694,1.11404,1.20656,0.83775,0.48504,0.60799,0.38178,1.26022,1.29682,1.05658,0.000693351,0.000693351,0.000693351
262,737.3,1.24633,0.93968,1.15175,0.76747,0.50698,0.59567,0.34159,1.30164,1.40104,1.06143,0.000690521,0.000690521,0.000690521
263,740.257,1.25003,0.96208,1.21588,0.76747,0.50698,0.59567,0.34159,1.30164,1.40104,1.06143,0.000687692,0.000687692,0.000687692
264,742.769,1.15202,0.8153,1.11419,0.92707,0.48504,0.59364,0.35843,1.3041,1.42493,1.07438,0.000684863,0.000684863,0.000684863
265,745.475,1.17571,0.90144,1.16969,0.93836,0.51357,0.58876,0.3724,1.31315,1.45327,1.08945,0.000682033,0.000682033,0.000682033
266,748.409,1.27087,0.91134,1.14821,0.93836,0.51357,0.58876,0.3724,1.31315,1.45327,1.08945,0.000679204,0.000679204,0.000679204
267,751.471,1.10683,0.85115,1.05166,0.81712,0.48504,0.57414,0.35874,1.4137,1.58399,1.11727,0.000676374,0.000676374,0.000676374
268,754.263,1.15784,0.83249,1.07654,0.84889,0.51029,0.57749,0.37693,1.39837,1.67685,1.15774,0.000673545,0.000673545,0.000673545
269,757.52,1.22194,0.88493,1.15796,0.84889,0.51029,0.57749,0.37693,1.39837,1.67685,1.15774,0.000670715,0.000670715,0.000670715
270,760.44,1.12303,0.76991,1.11577,0.87566,0.49152,0.57879,0.39061,1.29114,1.5002,1.09148,0.000667886,0.000667886,0.000667886
